date,order_id,item_name,category,quantity,price,total,payment_method,customer_type
2025-04-14 16:14:29,103614,Cappuccino,Coffee,1,4.00,4.00,Card,New
2025-04-14 16:14:29,103614,Chai Tea,Tea,1,3.25,3.25,Cash,New
2025-04-14 16:14:29,103614,Orange Juice,Juice,1,3.00,3.00,Mobile Pay,Returning
2025-04-14 20:23:30,103615,Cold Brew,Coffee,2,4.50,9.00,Card,Returning
2025-04-14 17:57:14,103616,Croissant,Bakery,1,2.50,2.50,Cash,Returning
2025-04-14 17:45:00,103617,Berry Blast,Juice,1,4.00,4.00,Card,Returning
2025-04-14 17:45:00,103617,Croissant,Bakery,1,2.50,2.50,Card,Returning
2025-04-14 17:45:00,103617,Ham Sandwich,Savory,1,5.50,5.50,Card,New
2025-04-14 20:37:16,103618,Espresso,Coffee,1,2.50,2.50,Card,New
2025-04-14 20:37:16,103618,Ham Sandwich,Savory,1,5.50,5.50,Cash,New
2025-04-14 20:37:16,103618,Ham Sandwich,Savory,1,5.50,5.50,Card,Returning
2025-04-14 10:27:08,103619,Blueberry Muffin,Bakery,1,2.75,2.75,Card,Returning
2025-04-14 11:01:06,103620,Latte,Coffee,1,4.00,4.00,Card,Returning
2025-04-14 08:02:09,103621,Mango Juice,Juice,1,3.50,3.50,Cash,Returning
2025-04-14 08:02:09,103621,Croissant,Bakery,3,2.50,7.50,Cash,New
2025-04-14 20:12:31,103622,Cold Brew,Coffee,1,4.50,4.50,Card,New
2025-04-14 14:38:46,103623,Orange Juice,Juice,1,3.00,3.00,Card,Returning
2025-04-14 14:38:46,103623,Espresso,Coffee,1,2.50,2.50,Card,Returning
2025-04-14 14:38:46,103623,Chai Tea,Tea,1,3.25,3.25,Card,Returning
2025-04-14 12:46:18,103624,Espresso,Coffee,1,2.50,2.50,Card,Returning
2025-04-14 12:46:18,103624,Berry Blast,Juice,1,4.00,4.00,Card,New
2025-04-14 18:51:13,103625,Cappuccino,Coffee,1,4.00,4.00,Cash,New
2025-04-14 08:39:32,103626,Latte,Coffee,1,4.00,4.00,Card,Returning
2025-04-14 09:00:04,103627,Espresso,Coffee,1,2.50,2.50,Cash,New
2025-04-14 19:16:06,103628,Mango Juice,Juice,1,3.50,3.50,Mobile Pay,Returning
2025-04-14 19:16:06,103628,Cappuccino,Coffee,1,4.00,4.00,Card,Returning
2025-04-14 17:57:08,103629,Croissant,Bakery,3,2.50,7.50,Mobile Pay,Returning
2025-04-14 17:57:08,103629,Latte,Coffee,2,4.00,8.00,Card,New
2025-04-14 17:57:08,103629,Green Detox,Juice,1,4.50,4.50,Cash,New
2025-04-14 07:11:42,103630,Orange Juice,Juice,1,3.00,3.00,Card,New
2025-04-14 07:11:42,103630,Chai Tea,Tea,2,3.25,6.50,Cash,Returning
2025-04-14 07:11:42,103630,Green Detox,Juice,1,4.50,4.50,Mobile Pay,New
2025-04-14 17:57:01,103631,Green Detox,Juice,1,4.50,4.50,Card,Returning
2025-04-14 18:52:58,103632,Espresso,Coffee,1,2.50,2.50,Card,Returning
2025-04-14 18:52:58,103632,Latte,Coffee,1,4.00,4.00,Card,Returning
2025-04-14 14:19:27,103633,Cold Brew,Coffee,1,4.50,4.50,Card,New
2025-04-14 14:19:27,103633,Espresso,Coffee,3,2.50,7.50,Cash,New
2025-04-14 14:19:27,103633,Orange Juice,Juice,1,3.00,3.00,Card,New
2025-04-14 10:33:36,103634,Avocado Toast,Savory,1,6.00,6.00,Card,Returning
2025-04-14 06:21:09,103635,Americano,Coffee,1,3.00,3.00,Cash,New
2025-04-14 06:21:09,103635,Orange Juice,Juice,1,3.00,3.00,Card,Returning
2025-04-14 06:21:09,103635,Matcha,Tea,1,4.25,4.25,Card,Returning
2025-04-14 19:24:29,103636,Cappuccino,Coffee,1,4.00,4.00,Card,Returning
2025-04-14 13:22:43,103637,Chai Tea,Tea,1,3.25,3.25,Card,New
2025-04-14 13:22:43,103637,Avocado Toast,Savory,2,6.00,12.00,Mobile Pay,Returning
2025-04-14 09:43:07,103638,Americano,Coffee,1,3.00,3.00,Cash,New
2025-04-14 09:43:07,103638,Chai Tea,Tea,1,3.25,3.25,Card,New
2025-04-14 09:43:07,103638,Chai Tea,Tea,1,3.25,3.25,Cash,Returning
2025-04-14 07:42:05,103639,Orange Juice,Juice,1,3.00,3.00,Card,Returning
2025-04-14 07:42:05,103639,Cold Brew,Coffee,1,4.50,4.50,Cash,Returning
2025-04-14 07:42:05,103639,Cappuccino,Coffee,1,4.00,4.00,Cash,New
2025-04-14 13:18:49,103640,Chai Tea,Tea,1,3.25,3.25,Mobile Pay,New
2025-04-15 13:45:07,103641,Blueberry Muffin,Bakery,1,2.75,2.75,Cash,New
2025-04-15 13:45:07,103641,Ham Sandwich,Savory,1,5.50,5.50,Card,Returning
2025-04-15 13:45:07,103641,Green Detox,Juice,1,4.50,4.50,Card,Returning
2025-04-15 10:25:15,103642,Cappuccino,Coffee,1,4.00,4.00,Card,Returning
2025-04-15 10:25:15,103642,Croissant,Bakery,2,2.50,5.00,Card,Returning
2025-04-15 10:25:15,103642,Berry Blast,Juice,2,4.00,8.00,Card,New
2025-04-15 16:39:17,103643,Blueberry Muffin,Bakery,1,2.75,2.75,Card,Returning
2025-04-15 10:01:16,103644,Green Detox,Juice,1,4.50,4.50,Mobile Pay,New
2025-04-15 10:01:16,103644,Bagel,Bakery,1,2.00,2.00,Card,New
2025-04-15 13:15:51,103645,Berry Blast,Juice,1,4.00,4.00,Card,Returning
2025-04-15 13:15:51,103645,Avocado Toast,Savory,1,6.00,6.00,Cash,New
2025-04-15 13:22:08,103646,Blueberry Muffin,Bakery,1,2.75,2.75,Card,Returning
2025-04-15 13:22:08,103646,Matcha,Tea,1,4.25,4.25,Card,New
2025-04-15 08:02:44,103647,Croissant,Bakery,1,2.50,2.50,Card,New
2025-04-15 08:02:44,103647,Orange Juice,Juice,1,3.00,3.00,Mobile Pay,Returning
2025-04-15 19:21:37,103648,Mango Juice,Juice,1,3.50,3.50,Card,Returning
2025-04-15 19:21:37,103648,Green Detox,Juice,1,4.50,4.50,Card,Returning
2025-04-15 19:21:37,103648,Green Detox,Juice,1,4.50,4.50,Card,Returning
2025-04-15 13:58:20,103649,Avocado Toast,Savory,1,6.00,6.00,Card,Returning
2025-04-15 13:58:20,103649,Cold Brew,Coffee,1,4.50,4.50,Mobile Pay,New
2025-04-15 17:44:13,103650,Espresso,Coffee,1,2.50,2.50,Cash,Returning
2025-04-15 11:48:56,103651,Chai Tea,Tea,1,3.25,3.25,Card,New
2025-04-15 11:48:56,103651,Green Detox,Juice,1,4.50,4.50,Card,Returning
2025-04-15 10:42:06,103652,Croissant,Bakery,1,2.50,2.50,Mobile Pay,Returning
2025-04-15 10:42:06,103652,Americano,Coffee,1,3.00,3.00,Cash,Returning
2025-04-15 14:38:54,103653,Orange Juice,Juice,1,3.00,3.00,Cash,New
2025-04-15 16:52:31,103654,Latte,Coffee,2,4.00,8.00,Card,New
2025-04-15 12:49:41,103655,Espresso,Coffee,1,2.50,2.50,Card,Returning
2025-04-15 12:49:41,103655,Orange Juice,Juice,1,3.00,3.00,Card,Returning
2025-04-15 12:49:41,103655,Green Detox,Juice,1,4.50,4.50,Cash,Returning
2025-04-15 10:32:51,103656,Green Detox,Juice,2,4.50,9.00,Cash,Returning
2025-04-15 10:32:51,103656,Orange Juice,Juice,2,3.00,6.00,Cash,Returning
2025-04-15 10:32:51,103656,Bagel,Bakery,1,2.00,2.00,Mobile Pay,Returning
2025-04-15 10:07:48,103657,Mango Juice,Juice,1,3.50,3.50,Card,Returning
2025-04-15 10:07:48,103657,Matcha,Tea,1,4.25,4.25,Card,New
2025-04-15 10:07:48,103657,Blueberry Muffin,Bakery,1,2.75,2.75,Card,Returning
2025-04-15 13:05:32,103658,Mango Juice,Juice,1,3.50,3.50,Cash,New
2025-04-15 13:05:32,103658,Americano,Coffee,2,3.00,6.00,Card,Returning
2025-04-15 13:05:32,103658,Mango Juice,Juice,1,3.50,3.50,Cash,Returning
2025-04-15 16:50:17,103659,Chai Tea,Tea,1,3.25,3.25,Cash,Returning
2025-04-15 16:50:17,103659,Mango Juice,Juice,1,3.50,3.50,Card,Returning
2025-04-15 16:50:17,103659,Orange Juice,Juice,3,3.00,9.00,Cash,Returning
2025-04-15 13:21:56,103660,Green Detox,Juice,1,4.50,4.50,Card,Returning
2025-04-15 16:05:13,103661,Matcha,Tea,1,4.25,4.25,Card,Returning
2025-04-15 16:05:13,103661,Chai Tea,Tea,1,3.25,3.25,Card,Returning
2025-04-15 06:32:11,103662,Latte,Coffee,1,4.00,4.00,Card,Returning
2025-04-15 06:32:11,103662,Mango Juice,Juice,1,3.50,3.50,Card,Returning
2025-04-15 06:32:11,103662,Green Detox,Juice,2,4.50,9.00,Card,Returning
2025-04-15 16:12:40,103663,Americano,Coffee,1,3.00,3.00,Cash,Returning
2025-04-15 16:12:40,103663,Americano,Coffee,1,3.00,3.00,Mobile Pay,Returning
2025-04-15 16:34:39,103664,Bagel,Bakery,1,2.00,2.00,Card,New
2025-04-15 16:34:39,103664,Green Detox,Juice,1,4.50,4.50,Mobile Pay,Returning
2025-04-15 16:34:39,103664,Cold Brew,Coffee,1,4.50,4.50,Card,Returning
2025-04-15 12:58:07,103665,Green Detox,Juice,1,4.50,4.50,Mobile Pay,Returning
2025-04-15 12:58:07,103665,Mango Juice,Juice,1,3.50,3.50,Mobile Pay,Returning
2025-04-15 12:58:07,103665,Ham Sandwich,Savory,1,5.50,5.50,Cash,New
2025-04-15 14:17:44,103666,Ham Sandwich,Savory,1,5.50,5.50,Card,New
2025-04-15 14:17:44,103666,Americano,Coffee,1,3.00,3.00,Card,New
2025-04-15 14:17:44,103666,Chai Tea,Tea,1,3.25,3.25,Cash,Returning
2025-04-15 06:12:19,103667,Mango Juice,Juice,1,3.50,3.50,Mobile Pay,Returning
2025-04-15 06:12:19,103667,Berry Blast,Juice,1,4.00,4.00,Card,Returning
2025-04-15 20:25:51,103668,Cappuccino,Coffee,2,4.00,8.00,Card,New
2025-04-15 12:34:11,103669,Orange Juice,Juice,1,3.00,3.00,Card,New
2025-04-15 12:34:11,103669,Avocado Toast,Savory,2,6.00,12.00,Cash,Returning
2025-04-15 12:34:11,103669,Avocado Toast,Savory,2,6.00,12.00,Card,Returning
2025-04-15 12:40:26,103670,Avocado Toast,Savory,1,6.00,6.00,Card,Returning
2025-04-15 09:08:57,103671,Cold Brew,Coffee,1,4.50,4.50,Card,Returning
2025-04-15 09:08:57,103671,Berry Blast,Juice,2,4.00,8.00,Card,Returning
2025-04-15 17:36:19,103672,Americano,Coffee,2,3.00,6.00,Cash,New
2025-04-15 14:17:44,103673,Berry Blast,Juice,1,4.00,4.00,Card,New
2025-04-15 14:17:44,103673,Ham Sandwich,Savory,1,5.50,5.50,Card,Returning
2025-04-15 14:17:44,103673,Cappuccino,Coffee,1,4.00,4.00,Cash,Returning
2025-04-15 10:59:41,103674,Espresso,Coffee,2,2.50,5.00,Cash,Returning
2025-04-16 08:08:54,103675,Mango Juice,Juice,2,3.50,7.00,Cash,Returning
2025-04-16 08:08:54,103675,Cappuccino,Coffee,2,4.00,8.00,Card,Returning
2025-04-16 10:14:06,103676,Orange Juice,Juice,1,3.00,3.00,Card,Returning
2025-04-16 10:14:06,103676,Ham Sandwich,Savory,1,5.50,5.50,Mobile Pay,Returning
2025-04-16 18:05:19,103677,Blueberry Muffin,Bakery,1,2.75,2.75,Mobile Pay,New
2025-04-16 12:17:14,103678,Bagel,Bakery,2,2.00,4.00,Card,New
2025-04-16 12:17:14,103678,Berry Blast,Juice,2,4.00,8.00,Card,Returning
2025-04-16 08:18:12,103679,Mango Juice,Juice,1,3.50,3.50,Cash,New
2025-04-16 08:18:12,103679,Chai Tea,Tea,1,3.25,3.25,Cash,Returning
2025-04-16 13:06:45,103680,Ham Sandwich,Savory,1,5.50,5.50,Card,Returning
2025-04-16 13:06:45,103680,Avocado Toast,Savory,1,6.00,6.00,Card,New
2025-04-16 13:06:45,103680,Espresso,Coffee,1,2.50,2.50,Card,Returning
2025-04-16 15:39:36,103681,Green Detox,Juice,1,4.50,4.50,Card,Returning
2025-04-16 14:24:49,103682,Orange Juice,Juice,1,3.00,3.00,Card,New
2025-04-16 15:24:31,103683,Cappuccino,Coffee,1,4.00,4.00,Card,Returning
2025-04-16 15:24:31,103683,Latte,Coffee,1,4.00,4.00,Cash,Returning
2025-04-16 15:24:31,103683,Mango Juice,Juice,1,3.50,3.50,Cash,Returning
2025-04-16 08:49:49,103684,Chai Tea,Tea,1,3.25,3.25,Card,Returning
2025-04-16 08:49:49,103684,Ham Sandwich,Savory,1,5.50,5.50,Card,Returning
2025-04-16 08:49:49,103684,Green Detox,Juice,1,4.50,4.50,Card,New
2025-04-16 07:56:35,103685,Latte,Coffee,1,4.00,4.00,Card,New
2025-04-16 17:10:23,103686,Berry Blast,Juice,2,4.00,8.00,Cash,New
2025-04-16 17:10:23,103686,Avocado Toast,Savory,1,6.00,6.00,Card,Returning
2025-04-16 08:11:47,103687,Espresso,Coffee,1,2.50,2.50,Cash,New
2025-04-16 08:11:47,103687,Mango Juice,Juice,3,3.50,10.50,Cash,New
2025-04-16 13:27:10,103688,Espresso,Coffee,2,2.50,5.00,Card,New
2025-04-16 13:27:10,103688,Ham Sandwich,Savory,1,5.50,5.50,Card,Returning
2025-04-16 13:27:10,103688,Cappuccino,Coffee,1,4.00,4.00,Card,Returning
2025-04-16 12:24:55,103689,Espresso,Coffee,2,2.50,5.00,Card,Returning
2025-04-16 11:47:30,103690,Berry Blast,Juice,1,4.00,4.00,Card,Returning
2025-04-16 11:47:30,103690,Croissant,Bakery,1,2.50,2.50,Card,New
2025-04-16 06:08:12,103691,Americano,Coffee,2,3.00,6.00,Cash,Returning
2025-04-16 06:08:12,103691,Ham Sandwich,Savory,1,5.50,5.50,Mobile Pay,New
2025-04-16 06:08:12,103691,Green Detox,Juice,1,4.50,4.50,Cash,Returning
2025-04-16 07:29:25,103692,Chai Tea,Tea,1,3.25,3.25,Card,Returning
2025-04-16 07:29:25,103692,Berry Blast,Juice,1,4.00,4.00,Cash,New
2025-04-16 07:29:25,103692,Bagel,Bakery,1,2.00,2.00,Card,Returning
2025-04-16 16:23:23,103693,Chai Tea,Tea,1,3.25,3.25,Cash,New
2025-04-16 10:46:03,103694,Orange Juice,Juice,2,3.00,6.00,Cash,New
2025-04-16 11:14:22,103695,Matcha,Tea,2,4.25,8.50,Mobile Pay,Returning
2025-04-16 15:58:26,103696,Mango Juice,Juice,1,3.50,3.50,Mobile Pay,Returning
2025-04-16 15:58:26,103696,Espresso,Coffee,1,2.50,2.50,Card,New
2025-04-16 06:35:26,103697,Bagel,Bakery,1,2.00,2.00,Card,Returning
2025-04-16 06:35:26,103697,Chai Tea,Tea,1,3.25,3.25,Cash,Returning
2025-04-16 06:35:26,103697,Green Detox,Juice,1,4.50,4.50,Card,Returning
2025-04-17 18:53:41,103698,Mango Juice,Juice,1,3.50,3.50,Card,Returning
2025-04-17 13:28:31,103699,Berry Blast,Juice,1,4.00,4.00,Card,Returning
2025-04-17 13:18:44,103700,Orange Juice,Juice,1,3.00,3.00,Card,Returning
2025-04-17 13:18:44,103700,Matcha,Tea,1,4.25,4.25,Cash,New
2025-04-17 06:16:29,103701,Green Detox,Juice,1,4.50,4.50,Cash,Returning
2025-04-17 06:16:29,103701,Mango Juice,Juice,1,3.50,3.50,Mobile Pay,New
2025-04-17 06:16:29,103701,Matcha,Tea,1,4.25,4.25,Cash,New
2025-04-17 10:49:39,103702,Bagel,Bakery,1,2.00,2.00,Cash,Returning
2025-04-17 10:49:39,103702,Berry Blast,Juice,2,4.00,8.00,Card,Returning
2025-04-17 10:49:39,103702,Cold Brew,Coffee,1,4.50,4.50,Card,Returning
2025-04-17 20:41:52,103703,Cappuccino,Coffee,1,4.00,4.00,Card,New
2025-04-17 20:41:52,103703,Espresso,Coffee,1,2.50,2.50,Card,Returning
2025-04-17 09:05:34,103704,Avocado Toast,Savory,1,6.00,6.00,Cash,Returning
2025-04-17 09:05:34,103704,Blueberry Muffin,Bakery,1,2.75,2.75,Card,New
2025-04-17 19:16:30,103705,Americano,Coffee,1,3.00,3.00,Card,New
2025-04-17 19:16:30,103705,Bagel,Bakery,1,2.00,2.00,Card,New
2025-04-17 07:56:32,103706,Blueberry Muffin,Bakery,1,2.75,2.75,Cash,Returning
2025-04-17 07:56:32,103706,Green Detox,Juice,1,4.50,4.50,Card,Returning
2025-04-17 07:56:32,103706,Orange Juice,Juice,1,3.00,3.00,Card,Returning
2025-04-17 13:09:14,103707,Orange Juice,Juice,2,3.00,6.00,Card,New
2025-04-17 13:09:14,103707,Bagel,Bakery,1,2.00,2.00,Mobile Pay,New
2025-04-17 13:09:14,103707,Berry Blast,Juice,1,4.00,4.00,Card,Returning
2025-04-17 16:36:34,103708,Berry Blast,Juice,2,4.00,8.00,Mobile Pay,Returning
2025-04-17 16:36:34,103708,Orange Juice,Juice,1,3.00,3.00,Cash,Returning
2025-04-17 09:13:15,103709,Croissant,Bakery,1,2.50,2.50,Card,Returning
2025-04-17 09:13:15,103709,Avocado Toast,Savory,1,6.00,6.00,Card,Returning
2025-04-17 09:13:15,103709,Ham Sandwich,Savory,1,5.50,5.50,Card,Returning
2025-04-17 20:22:36,103710,Mango Juice,Juice,2,3.50,7.00,Mobile Pay,Returning
2025-04-17 20:22:36,103710,Americano,Coffee,1,3.00,3.00,Card,Returning
2025-04-17 12:22:56,103711,Bagel,Bakery,1,2.00,2.00,Card,New
2025-04-17 12:22:56,103711,Bagel,Bakery,3,2.00,6.00,Card,New
2025-04-17 12:22:56,103711,Ham Sandwich,Savory,1,5.50,5.50,Card,Returning
2025-04-17 13:54:47,103712,Croissant,Bakery,2,2.50,5.00,Card,New
2025-04-17 13:54:47,103712,Green Detox,Juice,1,4.50,4.50,Card,Returning
2025-04-17 15:56:04,103713,Matcha,Tea,2,4.25,8.50,Card,New
2025-04-17 13:56:31,103714,Blueberry Muffin,Bakery,2,2.75,5.50,Mobile Pay,Returning
2025-04-17 13:56:31,103714,Ham Sandwich,Savory,1,5.50,5.50,Cash,New
2025-04-17 06:53:10,103715,Americano,Coffee,1,3.00,3.00,Card,New
2025-04-17 15:13:34,103716,Mango Juice,Juice,2,3.50,7.00,Card,Returning
2025-04-17 07:56:00,103717,Blueberry Muffin,Bakery,1,2.75,2.75,Card,New
2025-04-17 07:56:00,103717,Orange Juice,Juice,2,3.00,6.00,Mobile Pay,Returning
2025-04-17 13:57:22,103718,Croissant,Bakery,1,2.50,2.50,Card,Returning
2025-04-17 13:57:22,103718,Berry Blast,Juice,1,4.00,4.00,Card,Returning
2025-04-17 13:57:22,103718,Matcha,Tea,1,4.25,4.25,Card,Returning
2025-04-17 16:59:55,103719,Bagel,Bakery,1,2.00,2.00,Cash,New
2025-04-17 16:59:55,103719,Mango Juice,Juice,1,3.50,3.50,Card,New
2025-04-17 06:48:23,103720,Ham Sandwich,Savory,1,5.50,5.50,Card,Returning
2025-04-17 06:48:23,103720,Cold Brew,Coffee,1,4.50,4.50,Card,Returning
2025-04-17 06:13:50,103721,Mango Juice,Juice,3,3.50,10.50,Card,Returning
2025-04-17 06:13:50,103721,Bagel,Bakery,1,2.00,2.00,Mobile Pay,Returning
2025-04-17 06:13:50,103721,Berry Blast,Juice,1,4.00,4.00,Cash,Returning
2025-04-17 18:26:17,103722,Cappuccino,Coffee,1,4.00,4.00,Card,Returning
2025-04-17 18:26:17,103722,Berry Blast,Juice,2,4.00,8.00,Card,Returning
2025-04-17 08:13:57,103723,Cappuccino,Coffee,1,4.00,4.00,Cash,Returning
2025-04-17 08:13:57,103723,Cold Brew,Coffee,1,4.50,4.50,Card,New
2025-04-17 14:30:24,103724,Croissant,Bakery,1,2.50,2.50,Card,Returning
2025-04-17 14:30:24,103724,Green Detox,Juice,2,4.50,9.00,Card,New
2025-04-17 14:30:24,103724,Bagel,Bakery,1,2.00,2.00,Card,New
2025-04-17 08:39:42,103725,Americano,Coffee,1,3.00,3.00,Card,New
2025-04-17 08:39:42,103725,Chai Tea,Tea,2,3.25,6.50,Card,New
2025-04-17 08:44:31,103726,Green Detox,Juice,1,4.50,4.50,Cash,New
2025-04-18 14:26:09,103727,Cold Brew,Coffee,2,4.50,9.00,Card,Returning
2025-04-18 08:04:32,103728,Blueberry Muffin,Bakery,1,2.75,2.75,Card,Returning
2025-04-18 10:53:34,103729,Ham Sandwich,Savory,1,5.50,5.50,Card,Returning
2025-04-18 18:35:22,103730,Matcha,Tea,1,4.25,4.25,Card,Returning
2025-04-18 17:28:27,103731,Green Detox,Juice,1,4.50,4.50,Card,New
2025-04-18 17:28:27,103731,Cold Brew,Coffee,1,4.50,4.50,Cash,Returning
2025-04-18 16:50:42,103732,Americano,Coffee,1,3.00,3.00,Card,Returning
2025-04-18 11:37:49,103733,Avocado Toast,Savory,1,6.00,6.00,Card,Returning
2025-04-18 11:37:49,103733,Bagel,Bakery,1,2.00,2.00,Mobile Pay,Returning
2025-04-18 08:05:43,103734,Bagel,Bakery,2,2.00,4.00,Cash,New
2025-04-18 12:24:17,103735,Green Detox,Juice,1,4.50,4.50,Cash,Returning
2025-04-18 10:43:43,103736,Americano,Coffee,1,3.00,3.00,Cash,New
2025-04-18 06:21:24,103737,Americano,Coffee,1,3.00,3.00,Mobile Pay,Returning
2025-04-18 14:48:20,103738,Berry Blast,Juice,1,4.00,4.00,Card,New
2025-04-18 14:48:20,103738,Americano,Coffee,1,3.00,3.00,Mobile Pay,Returning
2025-04-18 14:17:14,103739,Cold Brew,Coffee,1,4.50,4.50,Cash,Returning
2025-04-18 18:45:54,103740,Avocado Toast,Savory,1,6.00,6.00,Cash,Returning
2025-04-18 18:45:54,103740,Cappuccino,Coffee,1,4.00,4.00,Card,New
2025-04-18 18:45:54,103740,Bagel,Bakery,2,2.00,4.00,Cash,Returning
2025-04-18 10:11:44,103741,Chai Tea,Tea,2,3.25,6.50,Cash,Returning
2025-04-18 11:30:53,103742,Croissant,Bakery,3,2.50,7.50,Card,Returning
2025-04-18 11:30:53,103742,Cold Brew,Coffee,1,4.50,4.50,Card,Returning
2025-04-18 11:30:53,103742,Chai Tea,Tea,1,3.25,3.25,Cash,Returning
2025-04-18 12:34:06,103743,Green Detox,Juice,1,4.50,4.50,Card,Returning
2025-04-18 12:34:06,103743,Cappuccino,Coffee,1,4.00,4.00,Card,New
2025-04-18 16:29:58,103744,Blueberry Muffin,Bakery,2,2.75,5.50,Card,Returning
2025-04-18 09:08:04,103745,Americano,Coffee,1,3.00,3.00,Mobile Pay,Returning
2025-04-18 09:08:04,103745,Espresso,Coffee,1,2.50,2.50,Card,Returning
2025-04-18 18:30:14,103746,Green Detox,Juice,1,4.50,4.50,Cash,Returning
2025-04-18 08:12:08,103747,Avocado Toast,Savory,1,6.00,6.00,Card,New
2025-04-18 08:12:08,103747,Avocado Toast,Savory,1,6.00,6.00,Card,Returning
2025-04-18 08:12:08,103747,Espresso,Coffee,2,2.50,5.00,Card,Returning
2025-04-18 12:44:51,103748,Matcha,Tea,1,4.25,4.25,Card,New
2025-04-18 12:44:51,103748,Orange Juice,Juice,1,3.00,3.00,Card,Returning
2025-04-18 07:01:43,103749,Green Detox,Juice,1,4.50,4.50,Card,Returning
2025-04-18 07:01:43,103749,Avocado Toast,Savory,1,6.00,6.00,Card,New
2025-04-18 07:01:43,103749,Ham Sandwich,Savory,1,5.50,5.50,Card,Returning
2025-04-18 19:43:49,103750,Americano,Coffee,1,3.00,3.00,Mobile Pay,Returning
2025-04-18 19:43:49,103750,Green Detox,Juice,1,4.50,4.50,Card,New
2025-04-18 19:43:49,103750,Orange Juice,Juice,1,3.00,3.00,Card,Returning
2025-04-18 20:46:20,103751,Blueberry Muffin,Bakery,1,2.75,2.75,Card,Returning
2025-04-18 06:15:25,103752,Berry Blast,Juice,1,4.00,4.00,Mobile Pay,Returning
2025-04-18 12:38:42,103753,Orange Juice,Juice,2,3.00,6.00,Cash,New
2025-04-18 12:38:42,103753,Espresso,Coffee,3,2.50,7.50,Card,Returning
2025-04-18 18:52:10,103754,Latte,Coffee,1,4.00,4.00,Card,Returning
2025-04-18 18:52:10,103754,Espresso,Coffee,1,2.50,2.50,Card,Returning
2025-04-18 07:00:22,103755,Matcha,Tea,1,4.25,4.25,Card,Returning
2025-04-18 07:00:22,103755,Orange Juice,Juice,3,3.00,9.00,Card,New
2025-04-18 07:00:22,103755,Americano,Coffee,3,3.00,9.00,Cash,Returning
2025-04-18 15:52:57,103756,Bagel,Bakery,1,2.00,2.00,Card,New
2025-04-18 15:52:57,103756,Matcha,Tea,1,4.25,4.25,Card,Returning
2025-04-18 12:47:19,103757,Berry Blast,Juice,1,4.00,4.00,Card,New
2025-04-18 09:44:48,103758,Ham Sandwich,Savory,1,5.50,5.50,Card,Returning
2025-04-19 13:08:06,103759,Cappuccino,Coffee,3,4.00,12.00,Card,New
2025-04-19 13:08:06,103759,Cold Brew,Coffee,1,4.50,4.50,Mobile Pay,New
2025-04-19 13:44:20,103760,Orange Juice,Juice,1,3.00,3.00,Cash,Returning
2025-04-19 19:02:48,103761,Blueberry Muffin,Bakery,2,2.75,5.50,Card,New
2025-04-19 08:19:27,103762,Cappuccino,Coffee,2,4.00,8.00,Card,Returning
2025-04-19 08:19:27,103762,Avocado Toast,Savory,1,6.00,6.00,Mobile Pay,Returning
2025-04-19 08:19:27,103762,Croissant,Bakery,1,2.50,2.50,Card,Returning
2025-04-19 06:41:28,103763,Green Detox,Juice,1,4.50,4.50,Card,New
2025-04-19 06:41:28,103763,Mango Juice,Juice,1,3.50,3.50,Mobile Pay,New
2025-04-19 06:41:28,103763,Americano,Coffee,1,3.00,3.00,Card,Returning
2025-04-19 13:37:17,103764,Bagel,Bakery,1,2.00,2.00,Cash,Returning
2025-04-19 13:37:17,103764,Mango Juice,Juice,2,3.50,7.00,Cash,New
2025-04-19 13:37:17,103764,Americano,Coffee,2,3.00,6.00,Mobile Pay,Returning
2025-04-19 12:44:11,103765,Green Detox,Juice,1,4.50,4.50,Card,New
2025-04-19 12:44:11,103765,Americano,Coffee,1,3.00,3.00,Card,New
2025-04-19 12:44:11,103765,Matcha,Tea,1,4.25,4.25,Card,Returning
2025-04-19 11:36:35,103766,Croissant,Bakery,1,2.50,2.50,Card,Returning
2025-04-19 11:36:35,103766,Berry Blast,Juice,1,4.00,4.00,Card,Returning
2025-04-19 11:30:10,103767,Berry Blast,Juice,2,4.00,8.00,Card,New
2025-04-19 11:30:10,103767,Berry Blast,Juice,3,4.00,12.00,Card,New
2025-04-19 11:30:10,103767,Blueberry Muffin,Bakery,1,2.75,2.75,Card,New
2025-04-19 14:59:30,103768,Croissant,Bakery,1,2.50,2.50,Cash,Returning
2025-04-19 14:59:30,103768,Green Detox,Juice,2,4.50,9.00,Card,Returning
2025-04-19 14:59:30,103768,Espresso,Coffee,1,2.50,2.50,Card,New
2025-04-19 16:29:55,103769,Espresso,Coffee,2,2.50,5.00,Cash,Returning
2025-04-19 18:31:13,103770,Croissant,Bakery,1,2.50,2.50,Cash,Returning
2025-04-19 18:31:13,103770,Avocado Toast,Savory,2,6.00,12.00,Cash,New
2025-04-19 18:31:13,103770,Mango Juice,Juice,2,3.50,7.00,Cash,New
2025-04-19 12:41:08,103771,Croissant,Bakery,2,2.50,5.00,Card,Returning
2025-04-19 16:05:16,103772,Espresso,Coffee,2,2.50,5.00,Card,Returning
2025-04-19 16:09:31,103773,Bagel,Bakery,1,2.00,2.00,Cash,Returning
2025-04-19 16:09:31,103773,Ham Sandwich,Savory,1,5.50,5.50,Mobile Pay,Returning
2025-04-19 07:35:22,103774,Berry Blast,Juice,3,4.00,12.00,Card,New
